file_name,duration,analyse_harmonics,get_number_sylls,get_number_words,pauses,get_max_intensity,analyse_intensity,analyse_pitch,analyse_pitch_range,analyse_shimmer,analyse_jitter,spectral_slope,mean_spectral_rolloff,get_energy,parent_file_train,number_of_segments_train,number_of_voices_parent_train,extra_sounds_train,parent_label_train,segment_label_train,noisy_train,Notes_train
1n8mu144gu961_processed_0,10.0,12.06028244,4.3,2.3,0.1,108.1201339,73.9380697,158.8371634,522.72231,0.10354951,0.019783302,-0.064794262,1065.009071,0.098699664,1n8mu144gu961,8,1,,0,0,0,
1n8mu144gu961_processed_1,10.0,10.89086596,5.0,2.6,0.4,106.5100853,74.72839536,152.0664583,467.1403904,0.090837474,0.018689127,-0.073256858,1575.444635,0.118430602,1n8mu144gu961,8,1,,0,0,0,
1n8mu144gu961_processed_2,10.0,12.83789082,4.3,2.9,0.6,107.301031,73.5148831,138.9264178,394.8239699,0.08189382,0.019143463,-0.056788001,1164.806809,0.089445599,1n8mu144gu961,8,1,,0,0,0,
1n8mu144gu961_processed_3,10.0,8.211535801,2.8,1.5,0.4,108.3353063,73.88704822,146.7339532,148.1042593,0.104236596,0.021519465,-0.05704491,1480.045695,0.09744719,1n8mu144gu961,8,1,clapping,0,0,0,
1n8mu144gu961_processed_4,10.0,8.011282642,3.4,2.1,0.1,107.9517164,75.6046633,156.2755105,103.1256747,0.091036096,0.019405561,-0.080130329,1303.918808,0.144678105,1n8mu144gu961,8,1,clapping,0,0,0,
1n8mu144gu961_processed_5,10.0,-0.8265369,1.4,0.8,0.1,106.8563486,73.15440988,157.4112818,400.4040006,0.105496406,0.02315397,-0.030193978,1878.136948,0.082646521,1n8mu144gu961,8,1,clapping,0,0,0,
1n8mu144gu961_processed_6,10.0,11.69482277,3.5,2.2,0.9,107.128097,72.54691746,133.6146994,517.7226386,0.080781106,0.017480892,-0.045092341,1464.000078,0.07249842,1n8mu144gu961,8,2,,0,0,0,
1n8mu144gu961_processed_7,7.113015873,9.675612074,5.904681569,3.936454379,0.140587656,105.9636116,74.50778399,133.1287041,388.5897153,0.106978497,0.021386793,-0.073394447,1504.520456,0.082878214,1n8mu144gu961,8,1,,0,0,0,
1nzrwkv997271_processed_0,10.0,4.434020448,,,0.2,108.430221,77.19957035,409.0817264,485.8874764,0.203765697,0.040778815,-0.122806437,1131.265971,0.210197647,1nzrwkv997271,8,4,,3,3,0,
1nzrwkv997271_processed_1,10.0,6.759319565,2.5,2.0,0.1,107.9871174,72.69689402,288.2816759,514.1212397,0.170804919,0.032437785,-0.040814855,1611.259851,0.075816159,1nzrwkv997271,8,4,,3,3,0,
1nzrwkv997271_processed_2,10.0,10.89415478,,,0.1,108.5375083,75.39870068,310.9842035,394.4243188,0.135191461,0.021709683,-0.07178079,1726.378404,0.139761411,1nzrwkv997271,8,3,,3,2,0,
1nzrwkv997271_processed_3,10.0,6.772590695,0.8,0.7,0.1,108.376288,73.99216003,326.4589505,375.716569,0.164884966,0.024628199,-0.054169795,1479.845749,0.099746694,1nzrwkv997271,8,2,,3,2,0,
1nzrwkv997271_processed_4,10.0,7.640434266,0.3,0.3,0.2,108.085181,75.45325192,315.0578326,520.8640654,0.15681575,0.034045025,-0.067014411,1542.00377,0.139936077,1nzrwkv997271,8,9999,,3,3,1,
1nzrwkv997271_processed_5,10.0,4.963736921,,,0.2,108.6233286,76.16284773,348.6722979,462.3312233,0.190917269,0.0369442,-0.090275888,1214.718175,0.164798845,1nzrwkv997271,8,9999,,3,3,1,
1nzrwkv997271_processed_6,10.0,3.736163149,,,0.3,106.555789,74.69315814,349.4160084,506.1923444,0.190745548,0.042117931,-0.064174841,1197.897769,0.117745022,1nzrwkv997271,8,9999,,3,3,1,
1nzrwkv997271_processed_7,2.12,4.249386308,,,0.471698113,107.6010863,76.96362576,399.8419509,384.3075075,0.200197664,0.034370426,-0.120226681,1059.033203,0.042554845,1nzrwkv997271,8,9999,,3,3,1,
1qbs0u6n9nh51_processed_0,10.0,2.970882545,,,0.1,101.8189817,67.54663112,255.7721012,368.6704326,0.19561842,0.03200385,-0.009383616,1324.73812,0.022613087,1qbs0u6n9nh51,4,1,,3,2,0,
1qbs0u6n9nh51_processed_1,10.0,5.37986731,,,0.1,107.3801182,71.86735552,337.5952991,478.8909466,0.181465706,0.026424269,-0.022133866,1438.182131,0.061208552,1qbs0u6n9nh51,4,1,,3,3,0,
1qbs0u6n9nh51_processed_3,8.493015873,3.679544047,,,0.117744024,105.1495608,70.86129714,290.6296698,270.9672168,0.183574611,0.026925885,-0.013710773,1537.829249,0.041396065,1qbs0u6n9nh51,4,2,,3,2,0,
1qny69p3irs61_processed_0,10.0,4.62156455,0.8,0.8,1.8,80.89053258,48.2035317,198.8868441,494.4094438,0.163496923,0.015642977,-0.000104644,1414.763528,0.00026618,1qny69p3irs61,5,2,,2,2,0,
1qny69p3irs61_processed_1,10.0,4.934016645,,,1.9,80.56039438,47.58777988,208.1611085,408.9871809,0.178783906,0.020989165,-0.000110993,1338.234434,0.000230641,1qny69p3irs61,5,2,,2,1,0,
1qny69p3irs61_processed_2,10.0,3.170183594,,,0.7,80.62319526,45.14648913,205.3238462,346.3974163,0.156648961,0.046426958,-5.41e-05,1641.151685,0.00013087,1qny69p3irs61,5,1,,2,1,0,
1qny69p3irs61_processed_3,10.0,5.098817625,,,1.7,82.15621091,49.1417156,223.1233409,466.5059436,0.162497927,0.024122358,-0.000135572,1252.607824,0.000327796,1qny69p3irs61,5,2,,2,2,0,
1qny69p3irs61_processed_4,9.253015873,3.094428286,0.216146115,0.216146115,1.188803631,83.01514477,47.77653549,237.0319653,370.7517416,0.178023108,0.02564285,-9.44e-05,1488.523743,0.000223616,1qny69p3irs61,5,2,,2,2,0,
1r4mid8y7p861_processed_0,10.0,0.390785291,,,0.1,105.3021634,74.34248792,132.6388776,247.6288163,0.197032575,0.042026879,-0.073259937,773.413726,0.108469633,1r4mid8y7p861,6,0,music,0,0,0,
1r4mid8y7p861_processed_1,10.0,7.149223524,,,0.1,102.7591051,71.67502711,396.0175011,454.2675761,0.149378051,0.012512231,-0.02750631,1147.861438,0.058990383,1r4mid8y7p861,6,0,music,0,0,0,
1r4mid8y7p861_processed_2,10.0,2.020282891,,,0.1,105.2946513,76.91465972,88.31390415,111.9866606,0.15403326,0.012801271,-0.117757663,960.2876775,0.196451898,1r4mid8y7p861,6,0,music,0,0,0,
1r4mid8y7p861_processed_3,10.0,1.31655732,,,0.1,105.6044729,76.03413487,132.2932583,252.1932273,0.184201285,0.029748993,-0.084784884,1110.69659,0.160752283,1r4mid8y7p861,6,0,music,0,0,0,
1r4mid8y7p861_processed_4,10.0,7.623058354,,,0.2,104.9827396,71.85536677,396.2449317,471.5811935,0.150731167,0.00957637,-0.029793866,969.4601719,0.06169084,1r4mid8y7p861,6,0,music,0,0,0,
1r4mid8y7p861_processed_5,1.070022676,8.466285125,,,0.934579439,98.95666753,68.40404585,530.4726785,337.3654955,0.167119624,0.006579405,-0.012807162,1166.719658,0.003057068,1r4mid8y7p861,6,0,music,0,0,0,
1rtj6ofmgm871_processed_0,10.0,1.485238872,,,0.1,95.36842041,63.43612627,83.05331188,30.59374384,0.231415924,0.083210296,-0.007666833,413.0121772,0.00886615,1rtj6ofmgm871,3,1,traffic,0,0,0,
1rtj6ofmgm871_processed_1,10.0,1.392032609,,,0.1,96.72887183,63.87540322,79.08276256,57.77638372,0.192713439,0.099140903,-0.008052912,368.4493504,0.009784919,1rtj6ofmgm871,3,0,traffic,0,0,0,
1rtj6ofmgm871_processed_2,2.250022676,3.789389708,,,0.444444444,87.70397126,59.69087863,78.80144091,53.97841795,0.19591745,0.0882371,-0.00331479,250.2994432,0.000837976,1rtj6ofmgm871,3,0,traffic,0,0,0,
1run9c58vyq51_processed_0,10.0,5.191415244,1.5,1.2,0.3,102.7169878,68.64062445,99.95088619,521.5535541,0.110999257,0.034524355,-0.017882013,1521.409395,0.029130939,1run9c58vyq51,13,2,,2,0,0,
1run9c58vyq51_processed_1,10.0,10.45133849,3.6,3.1,0.4,107.2744517,74.05537064,172.3786481,489.0681054,0.078283783,0.022423212,-0.068844271,1377.573687,0.101305549,1run9c58vyq51,13,2,,2,1,0,
1run9c58vyq51_processed_10,10.0,7.759641115,0.9,0.7,0.2,107.1810701,74.39020648,146.0764959,479.0923246,0.10450433,0.024766464,-0.067618498,1542.653592,0.109578354,1run9c58vyq51,13,1,,2,1,0,
1run9c58vyq51_processed_11,10.0,8.06007905,2.1,1.1,0.7,106.7298962,73.76383899,138.5239867,486.3151766,0.084544734,0.029536115,-0.065040708,1151.960318,0.094603467,1run9c58vyq51,13,1,,2,1,0,
1run9c58vyq51_processed_2,10.0,10.54639843,4.9,3.7,0.2,106.2502392,73.93294793,169.0848332,509.7053286,0.085368184,0.020395676,-0.0649562,1387.545963,0.098998025,1run9c58vyq51,13,1,,2,1,0,
1run9c58vyq51_processed_3,10.0,13.05559999,5.9,4.4,0.1,108.3354712,77.36151457,189.8118024,207.2929098,0.080431465,0.020642338,-0.155975409,735.7490149,0.217715414,1run9c58vyq51,13,1,,2,1,0,
1run9c58vyq51_processed_4,10.0,11.56150467,1.5,1.0,0.2,106.8093583,74.72694699,198.3536668,519.0864593,0.079294028,0.020477701,-0.075774856,1258.031343,0.118743308,1run9c58vyq51,13,1,,2,1,0,
1run9c58vyq51_processed_5,10.0,10.77156104,4.1,2.8,0.2,105.2086455,74.47700358,207.1554559,216.7685134,0.096357683,0.021102252,-0.072258558,1531.931521,0.112560779,1run9c58vyq51,13,1,,2,2,0,
1run9c58vyq51_processed_6,10.0,13.39875121,3.9,2.7,0.6,107.153855,75.76676769,214.3383684,323.2173277,0.071664258,0.019755531,-0.103403296,994.4533445,0.150101195,1run9c58vyq51,13,1,,2,1,0,
1run9c58vyq51_processed_7,10.0,4.939557851,0.8,0.7,0.2,106.7549928,72.50514117,219.9444019,290.2065747,0.089593128,0.02488816,-0.048533552,973.0841819,0.070842622,1run9c58vyq51,13,1,,2,1,0,
1run9c58vyq51_processed_8,10.0,10.36342835,4.1,2.9,0.3,105.8183546,73.00564504,193.8746374,223.3729444,0.085664364,0.023980379,-0.052610134,1452.678171,0.079459411,1run9c58vyq51,13,1,,2,1,0,
1run9c58vyq51_processed_9,10.0,11.00858033,1.3,1.3,0.2,108.5132683,72.69311982,189.7470988,489.6690025,0.092953725,0.01745991,-0.046974635,1255.582012,0.075838822,1run9c58vyq51,13,1,,2,1,0,
1ryahp4bdkn51_processed_0,10.0,6.242021746,0.1,0.2,0.5,103.2043799,68.95188053,308.4806067,363.6641774,0.178072174,0.025496811,-0.016906738,1672.54311,0.031433917,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_1,10.0,8.29513317,,,0.8,102.8256512,66.07327124,289.7373594,461.0771619,0.163583951,0.026908114,-0.009644177,873.6863345,0.016152811,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_10,10.0,4.344675492,,,0.7,100.5279659,62.25218012,149.0368896,444.1688711,0.220887174,0.042016964,-0.004284882,1165.856522,0.006690799,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_11,10.0,8.273211289,,,0.7,102.721472,66.68626872,221.3648135,490.4172446,0.181261165,0.027299572,-0.01042873,1126.667227,0.018589698,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_12,10.0,5.784129176,,,0.7,102.7509706,64.89851578,173.7956731,471.9956318,0.191985151,0.025123101,-0.007339829,866.3133485,0.012304433,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_13,10.0,5.601458943,,,1.1,100.1780667,65.09147569,258.6725754,510.8537103,0.193149647,0.024087622,-0.007023377,1856.117963,0.012882131,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_14,10.0,2.954419064,0.7,0.7,1.5,88.22891979,54.77248265,123.275433,171.4534708,0.232493447,0.042174777,-0.000915477,758.5427883,0.001225382,1ryahp4bdkn51,21,3,,1,0,0,
1ryahp4bdkn51_processed_15,10.0,7.142524644,0.4,0.4,0.8,101.8149742,67.64294082,365.3674896,487.3533663,0.199054719,0.029509581,-0.011958355,1165.756549,0.023131547,1ryahp4bdkn51,21,1,,1,1,0,
1ryahp4bdkn51_processed_16,10.0,5.211365783,,,0.2,103.0800566,68.64382552,220.6918819,515.4153385,0.199463434,0.032237342,-0.015464998,1329.486823,0.029155008,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_17,10.0,5.501383152,,,0.8,100.6716684,66.43192768,173.1617425,514.402058,0.202407897,0.032209234,-0.009771676,1049.688256,0.017505333,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_18,10.0,6.286241672,0.8,0.5,0.9,102.243798,67.38025131,207.5532132,516.3816916,0.170772531,0.032851314,-0.012982432,1155.484355,0.021767708,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_19,10.0,5.350112785,,,0.6,100.2260709,66.96930973,197.0726705,314.5866856,0.179056862,0.022123139,-0.010885756,1173.029563,0.019813523,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_2,10.0,6.452644915,0.4,0.1,1.7,100.6607801,61.89830423,206.3334659,354.9562193,0.207491575,0.048960842,-0.003431426,928.3214098,0.006180198,1ryahp4bdkn51,21,2,,1,1,0,
1ryahp4bdkn51_processed_20,1.377006803,6.203245858,,,0.726216412,94.74001669,65.32193762,141.6358501,370.6368498,0.195362851,0.026572444,-0.009480617,946.6893651,0.001925393,1ryahp4bdkn51,21,1,,1,1,0,
1ryahp4bdkn51_processed_3,10.0,5.523925465,0.4,0.2,0.8,99.3581446,62.63930537,169.4851945,515.1125739,0.183222453,0.026115985,-0.004313652,1547.102377,0.00731759,1ryahp4bdkn51,21,2,,1,1,0,
1ryahp4bdkn51_processed_4,10.0,5.774007697,1.3,1.4,0.8,98.7011557,63.20865906,173.4726303,516.1623733,0.19702052,0.02668987,-0.006037207,895.7053195,0.008351688,1ryahp4bdkn51,21,2,,1,1,0,
1ryahp4bdkn51_processed_5,10.0,3.375939942,,,0.4,100.6376927,65.79324124,158.1969998,398.1979624,0.200217554,0.025012613,-0.007196768,2174.980859,0.015104414,1ryahp4bdkn51,21,2,,1,1,0,
1ryahp4bdkn51_processed_6,10.0,4.612312431,,,2.0,95.83060689,58.45375131,143.1349238,451.6100622,0.197982866,0.03326747,-0.00164314,824.6247367,0.002797731,1ryahp4bdkn51,21,3,,1,0,0,
1ryahp4bdkn51_processed_7,10.0,5.651845735,,,1.0,96.26537943,61.0419476,157.4442919,187.5119354,0.202372142,0.025655945,-0.003519525,953.0396575,0.005088514,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_8,10.0,5.917002123,0.8,0.4,0.3,102.3942542,67.71788773,199.2439476,485.9638499,0.195914651,0.029191179,-0.014702008,1018.846681,0.023628455,1ryahp4bdkn51,21,3,,1,1,0,
1ryahp4bdkn51_processed_9,10.0,7.793249488,0.3,0.3,0.6,101.6557278,67.10173606,343.8483174,455.5669779,0.198686513,0.031714741,-0.009918861,961.8622474,0.020523924,1ryahp4bdkn51,21,3,,1,1,0,
1sm6gyfaqyb71_processed_0,10.0,6.986402447,,,0.8,104.3314345,70.67294385,312.5604204,523.9643642,0.179654485,0.034462139,-0.027176909,971.6345779,0.04680779,1sm6gyfaqyb71,14,9999,,3,2,1,
1sm6gyfaqyb71_processed_1,10.0,6.413958055,,,0.1,103.1860468,72.14937821,276.4255774,522.9121831,0.190926371,0.035794994,-0.040523673,810.3536351,0.065526331,1sm6gyfaqyb71,14,9999,,3,2,1,
1sm6gyfaqyb71_processed_10,10.0,6.052377311,,,0.1,105.0186963,71.68563399,316.4285907,518.2942908,0.178077701,0.034603076,-0.031443728,1028.918929,0.058656966,1sm6gyfaqyb71,14,9999,,3,3,1,
1sm6gyfaqyb71_processed_11,10.0,10.23740051,,,0.2,104.2085313,72.96663436,386.0230239,519.3651147,0.176117366,0.0481264,-0.033739534,1207.270209,0.078813565,1sm6gyfaqyb71,14,9999,,3,2,1,
1sm6gyfaqyb71_processed_12,10.0,7.506782921,,,0.2,103.7072092,70.79419612,264.1537198,514.0318936,0.17762604,0.02890462,-0.02904193,955.7639133,0.047830914,1sm6gyfaqyb71,14,9999,,3,3,1,
1sm6gyfaqyb71_processed_13,9.087029478,6.294090947,,,0.11004732,104.8568183,71.40657185,272.624155,497.8330059,0.174582489,0.034577976,-0.031694144,946.9678271,0.050187832,1sm6gyfaqyb71,14,9999,,3,3,1,
1sm6gyfaqyb71_processed_2,10.0,7.080269695,,,0.4,104.8836639,73.000701,302.8601986,514.7982515,0.16697865,0.034531194,-0.04227841,994.3533718,0.080377485,1sm6gyfaqyb71,14,9999,,3,3,1,
1sm6gyfaqyb71_processed_3,10.0,5.373273798,,,0.1,103.9100623,72.58052883,230.0451835,516.8772719,0.181440802,0.031740844,-0.044254687,889.3570537,0.072087764,1sm6gyfaqyb71,14,9999,,3,3,1,
1sm6gyfaqyb71_processed_4,10.0,7.47905531,,,0.1,102.5801811,72.72205697,291.5216849,514.9772381,0.192371277,0.031707553,-0.046936187,853.0419739,0.074682066,1sm6gyfaqyb71,14,9999,,3,3,1,
1sm6gyfaqyb71_processed_5,10.0,4.787566934,,,0.1,103.9023689,71.81412441,261.8292822,523.1351152,0.195104245,0.03311828,-0.03618736,980.2822156,0.061221575,1sm6gyfaqyb71,14,9999,,3,3,1,
1sm6gyfaqyb71_processed_6,10.0,6.098845353,,,0.1,104.4371911,72.87352273,212.6341413,518.5878186,0.179448018,0.03079341,-0.04934587,823.6000166,0.077827242,1sm6gyfaqyb71,14,9999,,3,3,1,
1sm6gyfaqyb71_processed_7,10.0,5.599490563,,,0.1,102.684322,71.8234444,296.1321538,519.2797618,0.19781867,0.033931975,-0.037518152,818.6763616,0.061141747,1sm6gyfaqyb71,14,9999,,3,3,1,
1sm6gyfaqyb71_processed_8,10.0,10.84811126,,,0.4,107.1670837,73.37883886,309.5114585,509.2050687,0.145280093,0.023844976,-0.049003103,1017.846954,0.086869296,1sm6gyfaqyb71,14,9999,,3,3,1,
1sm6gyfaqyb71_processed_9,10.0,6.140224983,,,0.4,104.1301373,72.00991247,311.3276836,523.0087293,0.184802953,0.035826384,-0.032091691,1005.05045,0.063205309,1sm6gyfaqyb71,14,9999,,3,3,1,
1u7v7z5bs0w51_processed_0,10.0,3.591232872,,,0.2,113.8813093,81.11656182,332.3927892,524.4533445,0.114411804,0.021753429,-0.179792838,3010.527612,0.517026564,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_1,10.0,9.685927629,,,0.4,112.0299763,75.56651437,241.0332425,490.3853309,0.111647637,0.014031129,-0.037026544,1919.025778,0.144326429,1u7v7z5bs0w51,26,2,,3,2,0,
1u7v7z5bs0w51_processed_10,10.0,8.352438992,,,0.7,113.3685104,73.56693177,304.0176344,426.6388644,0.099190879,0.026684875,-0.045196194,1856.942738,0.090439204,1u7v7z5bs0w51,26,2,,3,2,0,
1u7v7z5bs0w51_processed_11,10.0,5.202039916,,,0.1,111.8337326,81.13307934,292.3203455,408.9299232,0.108723894,0.01722943,-0.148753568,3033.721276,0.518604797,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_12,10.0,3.249571856,,,0.1,113.7870246,82.37715805,321.8205083,332.7433763,0.110322354,0.018036979,-0.186494349,3554.454027,0.691228611,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_13,10.0,8.49799938,0.5,0.5,0.2,114.2254091,79.48315313,326.4670022,480.4015265,0.10403295,0.013010789,-0.133621474,2113.097764,0.353453857,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_14,10.0,10.9700502,,,1.2,109.7379715,72.7032525,235.5082271,493.9431871,0.115689991,0.019716992,-0.027601272,1605.66138,0.075129425,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_15,10.0,10.22809276,,,0.5,114.4015268,78.7682144,271.1557467,348.2054905,0.103553997,0.014610526,-0.133620217,1915.851645,0.301416742,1u7v7z5bs0w51,26,2,,3,2,0,
1u7v7z5bs0w51_processed_16,10.0,9.024345349,,,0.1,114.4325786,82.02745673,300.0129593,506.1178343,0.08612677,0.015114586,-0.254644319,2405.917774,0.634486302,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_17,10.0,12.22409984,0.9,0.8,0.4,110.1198162,74.32150476,281.5273452,353.7183623,0.109048725,0.015318626,-0.055236787,1545.177903,0.107606556,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_18,10.0,0.074607819,,,0.1,112.0466384,81.70608227,366.5627585,475.6651998,0.131870987,0.026829214,-0.17238696,3937.349431,0.592382041,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_19,10.0,1.375306803,,,0.1,114.235462,82.97636877,365.1463448,474.4144145,0.101437501,0.022530798,-0.25631112,3612.813085,0.795573725,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_2,10.0,10.54272487,,,0.5,114.2772108,79.32809968,315.205475,490.9955372,0.084898008,0.013747292,-0.161582862,2137.166189,0.341766991,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_20,10.0,-0.304487567,,,0.1,113.7845214,79.77472816,356.0359271,485.4913711,0.134178233,0.049330155,-0.098902769,3777.693045,0.382170047,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_21,10.0,10.12120928,,,0.6,111.7065601,78.06054408,274.6833612,453.1218995,0.104818276,0.022075103,-0.090265596,1950.542169,0.256975517,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_22,10.0,9.964541084,0.3,0.3,0.1,115.4401514,83.29718895,311.9054052,480.3429143,0.090247965,0.016622799,-0.366647633,1892.108131,0.851801381,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_23,10.0,9.954328823,0.3,0.3,0.1,114.2320901,81.46874552,291.347168,484.1001407,0.092719276,0.018591625,-0.258592508,1893.882647,0.55909678,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_24,10.0,5.480714255,,,0.1,111.8344972,81.1563008,294.6915228,489.4778105,0.113375619,0.020227334,-0.180304913,2805.633583,0.524450846,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_25,9.287029478,1.944667417,,,0.538386993,112.6986092,78.45508153,281.9209412,397.6218311,0.109168381,0.015544229,-0.071318459,2598.260695,0.260691823,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_3,10.0,6.062035298,,,0.1,113.0693152,82.08858239,326.8598475,468.6454033,0.103003227,0.020774162,-0.205132377,2719.457124,0.643717834,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_4,10.0,5.496224977,0.8,0.7,0.1,114.6489779,81.49978709,262.0632136,459.638235,0.098692729,0.016367449,-0.186434065,2716.357971,0.562835008,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_5,10.0,3.149617888,,,0.1,113.8473396,82.68886379,360.433591,478.8777119,0.107036695,0.019870783,-0.269292509,3282.953193,0.74187163,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_6,10.0,7.500459857,,,0.1,112.2319722,78.84349923,296.0458457,457.0628714,0.112102218,0.018762917,-0.108653737,2262.331997,0.304998647,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_7,10.0,9.268804383,,,0.4,112.1137571,77.34025577,275.405841,511.264929,0.116362844,0.017926734,-0.068819012,1668.44423,0.21569384,1u7v7z5bs0w51,26,2,,3,3,0,
1u7v7z5bs0w51_processed_9,10.0,11.22676141,1.1,0.8,0.2,111.7760586,77.87004433,282.2020679,493.4149139,0.091047443,0.011944509,-0.087126271,1875.637631,0.243577835,1u7v7z5bs0w51,26,2,,3,3,0,
1yo4jumj6j661_processed_0,10.0,13.14723096,0.8,0.6,0.1,108.7296442,77.15424562,440.8081444,501.3296631,0.166729136,0.049105758,-0.091264757,1073.556736,0.206913616,1yo4jumj6j661,2,1,sirens,0,0,0,
1yo4jumj6j661_processed_1,6.313015873,18.55849828,,,0.475209884,109.1032234,76.48404162,442.1453508,475.5888202,0.138455692,0.042910215,-0.078182142,1259.252254,0.112146231,1yo4jumj6j661,2,1,,0,0,0,
1zi7ll3mt4571_processed_0,10.0,1.791177412,0.5,0.4,0.1,100.293811,68.2250248,346.000069,520.4235217,0.195209088,0.034779852,-0.015171209,1228.139508,0.026473916,1zi7ll3mt4571,3,3,,2,1,0,
1zi7ll3mt4571_processed_1,10.0,3.478172182,,,0.1,103.4070462,71.76389659,352.1991871,514.2013073,0.190766597,0.031224952,-0.028884088,1106.572717,0.059757482,1zi7ll3mt4571,3,3,,2,2,0,
1zi7ll3mt4571_processed_2,6.810022676,5.07667494,,,0.734214391,106.6117481,72.01224406,384.3329234,475.188464,0.180939311,0.03155258,-0.036544327,1185.625572,0.042987186,1zi7ll3mt4571,3,3,,2,2,0,
202evujgunk61_processed_0,10.0,9.273122985,1.4,0.8,1.0,103.5197617,69.49230837,214.6447907,388.4576947,0.188014195,0.028830731,-0.02451151,1205.020824,0.035779277,202evujgunk61,8,2,,1,1,0,
202evujgunk61_processed_1,10.0,8.777095685,1.7,1.2,0.5,108.2384991,73.9675063,219.8644434,425.011949,0.164139826,0.026248771,-0.067481123,1283.949263,0.09954905,202evujgunk61,8,2,,1,1,0,
202evujgunk61_processed_2,10.0,8.150925789,1.5,0.9,0.9,105.8026608,73.70673957,236.8540067,318.692113,0.167083631,0.025061144,-0.062786091,1331.436291,0.094467717,202evujgunk61,8,2,,1,1,0,
202evujgunk61_processed_3,10.0,7.313080798,1.1,0.5,1.6,106.2026497,70.40591742,214.8136986,373.8099018,0.172490843,0.029896946,-0.025208682,1372.250141,0.043694803,202evujgunk61,8,2,,1,1,0,
202evujgunk61_processed_4,10.0,7.180316529,1.2,1.1,1.1,104.5743872,70.25874265,211.1644686,408.3524276,0.19092689,0.028523244,-0.027675247,1428.209855,0.04260724,202evujgunk61,8,2,,1,1,0,
202evujgunk61_processed_5,10.0,6.166756042,4.2,2.8,0.5,106.0663687,74.46327396,213.1934836,334.4376034,0.177735694,0.027760541,-0.066615809,1520.309696,0.111555415,202evujgunk61,8,2,,1,1,0,
